mpɤβmpɤβ mp7Bmp7B1
mphɤβmphɤβ mph7Bmph7B
mphɣaʁmphɣaʁ mphGaRmphGaR
mphrɤt _mphr7t1
sɯmphrɤt sMmphr7t
mphruwa mphruwa
mphrɯɣ mphrMG
mphrɯmdɯt mphrMmdMt
mphrɯmɯ mphrMmM1
rɯmphrɯmɯ _rMmphrMmM1
mphɯl _mphMl
mphɯli mphMli
rɤmphɯr _r7mphMr
nɤmphoʁmphɯr _n7mphoRmphMr
ʑɣɤmphɯr _z\G7mphMr
ʑɣɤsɯmphɯr _z\G7sMmphMr
mphɯrpa mphMrpa
mpja _mpja
nɤmpɯ _n7mpM
mpɯmnu _mpMmnu
mqlaʁ _mqlaR
mtɕhaʁnɤmtɕhaʁ mts\haRn7mts\haR1
sɤmtɕhaʁmtɕhaʁ s7mts\haRmts\haR
mtɕhɤnmi mts\h7nmi
mtɕhɤtkho mts\h7tkho
mtɕhi mts\hi
mtɕhinaʁ mts\hinaR
mtɕho _mts\ho
rɤsta _r7sta1
mtɕhortɯn mts\hortMn
mtɕhostɤt _mts\host7t
mtɕhot mts\hot1
ɯ-mtɕhot M-mts\hot
mtɕhɯβ _mts\hMB1
sɤmtɕhɯβ _s7mts\hMB
mtɕhɯtsaʁ mts\hMtsaR1
nɯmtɕhɯtsaʁ _nMmts\hMtsaR
mtɕɯr _mts\Mr1
nɤmtɕɯrlu _n7mts\Mrlu
sɯmtɕɯr _sMmts\Mr
mthama mthama
mthɤrpɯ mth7rpM
mthu _mthu1
ʁma _Rma
nɤmthu _n7mthu
mthuri mthuri
mthɯ mthM1
nɯmthɯ2 _nMmthM2
mthɯmɤr mthMm7r1
thotsi thotsi
mthɯrnda mthMrnda
mthɯt _mthMt1
mthɯxtɕɤr mthMxts\7r1
tɯ-mthɤɣ tM-mth7G1
xtɕɤr _xts\7r
mti mti1
sɯmto _sMmto
ʑɣɤmto _z\G7mto
ʑɣɤsɯmto _z\G7sMmto
nɯmdar _nMmdar
nɯmbrɯmtsaʁ _nMmbrMmtsaR1
mtshalɤɣrum mtshal7Grum1
mtshalɤɲaʁ mtshal7JaR1
mtshalu mtshalu1
qarmamtshalu qarmamtshalu
nɯmtshalu _nMmtshalu
sɤmtshɤm _s7mtsh7m
mtshɤmdi mtsh7mdi
mtshɤmŋu mtsh7mNu
mtshɤri mtsh7ri
sɤmtshɤr _s7mtsh7r1
mtshɤt _mtsh7t1
sɯmtshɤt _sMmtsh7t
sɤmtshi _s7mtshi
mtshoŋ _mtshoN1
sɯmtshoŋ _sMmtshoN
mtshoʁlaŋ mtshoRlaN
mtshoʁzaŋ mtshoRzaN
mtshukha mtshukha
mtshɯβ _mtshMB1
sɯmtshɯβ _sMmtshMB
mtshɯntɕha mtshMnts\ha
mtshɯzwɤr mtshMzw7r
mtsɯɣ _mtsMG1
sɤmtsɯɣ _s7mtsMG
sɯmtsɯr _sMmtsMr
mtsɯrɕpaʁ _mtsMrs\paR
mtʂɤkhoz mts`7khoz
mu mu
nɯɣmu _nMGmu
sɤɣmu _s7Gmu
múcin múcin
mɯβʑi mMBz\i
mɯɕtaʁ _mMs\taR1
zmɯɕtaʁ zmMs\taR
mɯɣ mMG
mɯɣmɯɣ mMGmMG1
fɕaʁ2 _fs\aR2
mɯjphɤt _mMjph7t1
qioʁ _qioR1
mɯjrɯ _mMjrM1
zmɯjrɯ _zmMjrM
nɤmɯm _n7mMm
mɯma mMma
mɯmta _mMmta
mɯmtsrɯɣ _mMmtsrMG
mɯndʐamɯχtɕɯɣ mMndz`amMXts\MG
mɯnmu _mMnmu1
zmɯnmu _zmMnmu
mɯntoʁ sɤrtɕɯn mMntoR s7rts\Mn
mɯɴɢɯ mMN\G\M
mɯrkuj mMrkuj1
zgri zgri
mɯrkɯrku mMrkMrku
mɯrmɯmbju mMrmMmbju
mɯrmɯr mMrmMr
mɯrnɤmɯr mMrn7mMr
mɯrʁɯz _mMrRMz1
sɤmɯrʁɯz s7mMrRMz
mɯrtsɯɣ _mMrtsMG1
sɤmɯrtsɯɣ _s7mMrtsMG
mɯrʑa mMrz\a
mɯsta _mMsta
mɯsti _mMsti1
ɯ-sti M-sti
mɯtɕhɯmɯrɯz mMts\hMmMrMz
mɯχtɤn _mMXt7n
mɯzi mMzi
naŋɕa naNs\a1
ɯ-ʁjoʁ M-RjoR
naŋma naNma
naŋrzoŋ naNrzoN
naŋʁɯ naNRM
naŋtɕɯ naNts\M
naʁa _naRa
nɯŋgra _nMNgra1
ta-ʁa ta-Ra
naʁdɤz _naRd7z1
ɯ-ʁdɤz M-Rd7z
sɤnaʁdɤz _s7naRd7z
naʁdɯɣ _naRdMG
ʁdɯɣ1 _RdMG1
naʁju _naRju
naʁjɯβ _naRjMB1
naʁrɯm _naRrMm
ta-ʁjɯβ ta-RjMB
znaʁjɯβ _znaRjMB
naʁlo naRlo
naʁnɤt naRn7t1
naʁŋu naRNu
naʁri _naRri
ta-ʁri ta-Rri
saʁrɯm _saRrMm1
naʁzi _naRzi1
ʁzi _Rzi
natɕhɯ nats\hM
naχaʁ _naXaR1
nɤmtshɤr _n7mtsh7r1
saχaʁ _saXaR
naχɕɯn _naXs\Mn1
naχtso naXtso1
saχɕɯn _saXs\Mn
naχkɯ naXkM
naχpjɤt naXpj7t1
naχsoz _naXsoz1
sɤnaχsoz _s7naXsoz
znaχsoz znaXsoz
ʑɣɤnaχsoz _z\G7naXsoz
znaχtɕɯɣ _znaXts\MG
naχthɤβ _naXth7B
naχti _naXti1
saχti _saXti1
nbraʁ _nbraR
ndɤɣ _nd7G1
sɯɣndɤɣ _sMGnd7G
ndɤre nd7re
ndɤrmbjom _nd7rmbjom1
sɯndɤrmbjom _sMnd7rmbjom
ndɣɤndɣɤt ndG7ndG7t1
ndɣɤt ndG7t
ndjɤndjɤt ndj7ndj7t
ndo ndo
ɯ-rtsawa,ndo M-rtsawa,ndo
ɯ-khrɤt,ndo M-khr7t,ndo
nɤndɯndo _n7ndMndo
nɤsnɯndo n7snMndo1
tɯ-phoŋbu,ndo tM-phoNbu,ndo
ɯ-mdoʁ,ndo M-mdoR,ndo
sɯndo _sMndo
sɤndɯndo _s7ndMndo
ndom _ndom1
ndoʁ _ndoR
ndɯ _ndM
thɯ1 _thM1
ndɯchu ndMchu
ndɯɣsa ndMGsa
ndɯl _ndMl
sɯɣndɯl _sMGndMl
ndɯn _ndMn1
rɤndɯn _r7ndMn
ndɯχu ndMXu
sɯndza _sMndza
nɯɣɯndza _nMGMndza
sɤndza _s7ndza
ndzamthaŋ ndzamthaN
ndzaʁlaŋ ndzaRlaN
ndzɤβ _ndz7B1
nɤndzɤβ n7ndz7B
ndzɤβrta ndz7Brta
ndzɤpri ndz7pri
pri2 pri2
ndzɤqhɤjɯ ndz7qh7jM1
ndzɤrndzɤr ndz7rndz7r
ndzɤt _ndz7t1
ndzɤtshi _ndz7tshi
rɯndzɤtshi _rMndz7tshi1
ndzi _ndzi
ndzom _ndzom
ndzom2 _ndzom2
ndzom1 ndzom1
ndzoʁtɣa ndzoRtGa
ndzrɯ ndzrM
ndzu _ndzu1
ndzur _ndzur1
sɯɣndzur _sMGndzur
ndzɯ _ndzM1
ndzɯmbra _ndzMmbra
sindzɯ sindzM
tɯ-sɯm,sɯndzɯ tM-sMm,sMndzM
ʑɣɤndzɯ _z\G7ndzM
ndzɯŋɯ ndzMNM
ndzɯpe ndzMpe
sɯndzɯpe _sMndzMpe
ndzɯr _ndzMr1
sɯɣndzɯr _sMGndzMr
ndzɯrnaʁ ndzMrnaR
ndʐa ndz`a
ndʐaβ _ndz`aB1
tʂaβ _ts`aB1
sɤndʐaβ _s7ndz`aB
ndʐoʁ _ndz`oR1
sɯɣndʐoʁ _sMGndz`oR
ndʐuwa ndz`uwa
ndʐɯɣlɤm ndz`MGl7m
ndʐɯm _ndz`Mm1
sɯɣndʐɯm sMGndz`Mm
ndʐɯnbu ndz`Mnbu1
nɯndʐɯnbu _nMndz`Mnbu1
ndʐɯnphɤrscoʁ ndz`Mnph7rscoR
ndʐɯz _ndz`Mz
ndʑa ndz\a
ndʑaʁ _ndz\aR1
tɕɤβ _ts\7B
ndʑɤrndʑɤr ndz\7rndz\7r
ndʑɤrtaʁ ndz\7rtaR
ndʑɣaʁ _ndz\GaR1
tɕɣaʁ _ts\GaR
ndʑɣɤrndʑɣɤr ndz\G7rndz\G7r
ndʑiŋgri ndz\iNgri
ndʑiʑo ndz\iz\o
ndʑrɯ ndz\rM
ndʑrɯɕɤt ndz\rMs\7t
ndʑɯ _ndz\M1
sɤndʑɯ _s7ndz\M
ndʑɯɣ _ndz\MG
ndʑɯnɯ ndz\MnM
ndʑɯrpɯt _ndz\MrpMt
ndʑɯrwɯz ndz\MrwMz
nétɕi néts\i
nɤβdi _n7Bdi
nɤβɟu _n7BJ\u
tɤ-βɟu t7-BJ\u
βɟi1 _BJ\i1
nɯrɯcu _nMrMcu
nɤcɯpa _n7cMpa
pa1 _pa1
nɤɕarlar _n7s\arlar1
nɤɕɯɕar _n7s\Ms\ar1
nɤɕejɣi _n7s\ejGi
nɤɕkhɯɕkho _n7s\khMs\kho
nɤɕqa _n7s\qa1
znɤɕqa _zn7s\qa
ʑɣɤɕthɯz _z\G7s\thMz
nɤɕtʂaʁli _n7s\ts`aRli
nɤɕɯɕe _n7s\Ms\e
nɤɕɯɕi _n7s\Ms\i1
nɤkhɯkhrɯt _n7khMkhrMt
nɤfcaʁ _n7fcaR1
tɯfcaʁ tMfcaR
fse1 _fse1
sɤfse s7fse
nɯfse1 _nMfse1
nɯfse2 nMfse2
tɯ-tɤfskɤr tM-t7fsk7r
nɤfsɯfse _n7fsMfse
nɤfsɯr _n7fsMr
tɤfsɯr t7fsMr
nɤgɯr _n7gMr
nɤɣa _n7Ga1
nɤjmbɣom _n7jmbGom
ɣɤzri2 _G7zri2
nɤɣɟaj _n7GJ\aj1
tɤɣɟaj t7GJ\aj
nɤɣmbat _n7Gmbat
nɤɣmbɤβ _n7Gmb7B
nɤɣmɤr _n7Gm7r
tɯ-ɣmɤr tM-Gm7r
nɤɣrɯ _n7GrM
nɤɣʑa _n7Gz\a
nɤj n7j1
nɤʑo n7z\o
nɤja _n7ja1
znɤja _zn7ja
nɤjaʁ _n7jaR
nɤmɤle _n7m7le
nɤmɯma _n7mMma
nɤjɣɯjɣɤt _n7jGMjG7t
nɤjkɯz _n7jkMz1
sɤnɤjkɯz _s7n7jkMz
nɤjlɤβsqa _n7jl7Bsqa
tɤjlɤβ t7jl7B
sqa _sqa1
nɤjmbrɯma n7jmbrMma
nɤjmɤɣ _n7jm7G
nɤjmŋozdɯɣ _n7jmNozdMG1
tɤjmŋozdɯɣ t7jmNozdMG
nɤjndɤt _n7jnd7t1
sɤjndɤt _s7jnd7t
nɤsɤjndɤt n7s7jnd7t1
nɤjno _n7jno
rɲo _rJo1
znɤjo _zn7jo
sɤznɤjo s7zn7jo
ʑɣɤznɤjo z\G7zn7jo
nɤjoʁjoʁ _n7joRjoR
nɤjtshɯ _n7jtshM
nɤjwaʁ _n7jwaR
nɤkɤphɤr _n7k7ph7r
znɤkɤro _zn7k7ro
nɤkhe _n7khe1
sɤnɤkhe _s7n7khe
nɤkhu _n7khu1
sɤnɤkhu s7n7khu
znɤkhɯ _zn7khM
nɤkɯka _n7kMka
nɤkɯt _n7kMt1
znɤkɯt _zn7kMt
nɤla _n7la
nɤldaʁldaʁ _n7ldaRldaR
nɤliɤliɤt _n7li7li7t
nɤlu _n7lu1
znɤma zn7ma
nɯɣɯnɤma _nMGMn7ma
nɤmar _n7mar
nɤmbɤβ _n7mb7B
tɯ-ɣmbɤβ tM-Gmb7B1
nɤmbɤndɤr _n7mb7nd7r
nɤmbju _n7mbju1
znɤmbju _zn7mbju
nɤmbrɯ _n7mbrM1
nɤmbrɯm _n7mbrMm
nɤmbrɯmtɕɤz _n7mbrMmts\7z
nɤmda _n7mda
nɤmdɯmdar n7mdMmdar1
nɤmdzɯ _n7mdzM1
nɤme _n7me1
nɤtɕɯ _n7ts\M
tɯ-me tM-me
nɤmɤla _n7m7la
nɤmkha n7mkha
nɤmɲo _n7mJo1
nɤmɲole _n7mJole1
sɤmɲo _s7mJo
znɤmɲole _zn7mJole
nɤxpe _n7xpe
sɤnɤmpɕɤr _s7n7mps\7r
ʑɣɤnɤmpɕɤr _z\G7n7mps\7r
nɤmphruʑa _n7mphruz\a1
ʑa1 _z\a1
ɯ-mphru M-mphru1
sɤʑa _s7z\a1
nɤmqe _n7mqe1
nɯjʁo _nMjRo1
ʑɣɤnɤmqe _z\G7n7mqe
nɤsma _n7sma1
nɤmthɯn _n7mthMn1
ʑɣɤnɤmtshɤr _z\G7n7mtsh7r
sɤnɤmtsioʁ _s7n7mtsioR
nɤmuj _n7muj
tɤ-muj t7-muj
nɤmujmaj _n7mujmaj1
ɯ-mujmaj M-mujmaj
znɤmɯma _zn7mMma
nɤndɤɣ _n7nd7G1
znɤndɤɣ _zn7nd7G
nɤndɤɣri _n7nd7Gri1
znɤndɤɣri _zn7nd7Gri
nɤndɤr _n7nd7r1
znɤndɤr _zn7nd7r
znɤndɯndɤt _zn7ndMnd7t
nɤndɯt _n7ndMt
nɤndza _n7ndza
ŋgri _Ngri1
nɤndʐaβlaβ _n7ndz`aBlaB
nɤndʐɤrqɯ _n7ndz`7rqM1
nɤndʐi _n7ndz`i
ʑɣɤnɤndʐo _z\G7n7ndz`o
nɤndʑaʁlaʁ _n7ndz\aRlaR
nɤndʑe _n7ndz\e1
nɯzɟɯ _nMzJ\M1
nɤndʑɣi _n7ndz\Gi
nɤnɤm _n7n7m
znɤngɯt _zn7ngMt
nɤntshɣɤz _n7ntshG7z1
sɤnɤntshɣɤz _s7n7ntshG7z
ntshi2 _ntshi2
nɤɲchɯɲchɤm _n7JchMJch7m
nɤɲi _n7Ji1
tɤɲi t7Ji
nɤɲɟɯɲɟu _n7JJ\MJJ\u1
znɤɲɟɯɲɟu zn7JJ\MJJ\u
nɤŋɤβ n7N7B1
sɤŋɤβ _s7N7B1
nɤŋgɤr n7Ng7r1
nɤŋgiolo n7Ngiolo1
ŋgio _Ngio1
nɤŋgɯ _n7NgM1
tɤŋgɯ t7NgM
nɤŋgɯŋga n7NgMNga1
ŋga _Nga1
ʑŋga _z\Nga
nɤŋka _n7Nka1
tɯ-ŋka tM-Nka
nɤŋkhɯt _n7NkhMt1
tɤŋkhɯt t7NkhMt
nɤŋkɯŋke _n7NkMNke
nɤŋɯr _n7NMr1
sɤŋɯr _s7NMr
nɤɴɢiɤt n7N\G\i7t1
ɴɢiɤt _N\G\i7t
nɤɴqhi n7N\qhi1
nɤɴqi _n7N\qi1
nɯpɤɴqi _nMp7N\qi
nɤpe n7pe1
pe _pe1
nɤpɤβdaʁ _n7p7BdaR1
sɤβlo _s7Blo
nɤpɤmbat _n7p7mbat
nɤpɤri _n7p7ri1
tɤ-pɤri t7-p7ri
znɤpɤri zn7p7ri
nɤpɤru _n7p7ru
nɤphɤtphɤt _n7ph7tph7t1
znɤphɤtphɤt _zn7ph7tph7t
nɤphɯphɣo _n7phMphGo
nɤphɯxtsɯ _n7phMxtsM1
tɤphɯxtsɯ _t7phMxtsM
nɤprɯ _n7prM1
tɤprɯ t7prM
nɤpɯpa _n7pMpa1
nɤpɯprɤt n7pMpr7t1
nɤqa _n7qa
nɤqadrɤt _n7qadr7t1
nɤqɤrqɤr n7q7rq7r1
nɤqɤʑa _n7q7z\a
nɤqharu _n7qharu1
qharu qharu1
nɤqhɤβde _n7qh7Bde
nɤqhɤŋga _n7qh7Nga
nɤqhɤwɯr _n7qh7wMr
tɯwɯr tMwMr
nɤqhrɯmbɤβ _n7qhrMmb7B1
tɯ-qhrɯmbɤβ tM-qhrMmb7B
nɤqiaβ n7qiaB1
nɤrɕɤmŋɤm _n7rs\7mN7m1
nɤrɕu _n7rs\u1
znɤrɕu _zn7rs\u
znɤre _zn7re
sɤnɤre _s7n7re
nɤrɤɟaʁ _n7r7J\aR1
tɤre tɤɟaʁ t7re t7J\aR
nɤrgɤŋɯ _n7rg7NM
nɤrɣɤma _n7rG7ma
nɤrɟɯrɟɯɣ _n7rJ\MrJ\MG1
rɟɯɣ1 _rJ\MG1
nɤrkhɯrkhɯβ _n7rkhMrkhMB1
sɤrkhɯβrkhɯβ _s7rkhMBrkhMB
nɤrko _n7rko
znɤrko _zn7rko
ʑɣɤnɤrko _z\G7n7rko
rko _rko1
nɤrkɯn n7rkMn1
nɤrkɯrku n7rkMrku1
nɤrme _n7rme
nɤrmi _n7rmi
nɤrnoʁ _n7rnoR1
tɯ-rnoʁ tM-rnoR
nɤrŋi n7rNi
nɤro _n7ro
nɤrpɯrpu _n7rpMrpu
rpu _rpu1
nɤrqaʁ _n7rqaR
nɤrqhu _n7rqhu
nɤrtaʁ _n7rtaR
nɤrte _n7rte1
tɤ-rte t7-rte1
nɤrtoχpjɤt _n7rtoXpj7t
nɤrtɯrtoʁ n7rtMrtoR1
nɤru _n7ru
nɤrɯra _n7rMra
nɤrwa n7rwa
nɤrwɯ n7rwM
nɤrʑaβ _n7rz\aB
nɤrʑaʁ _n7rz\aR
tɤ-rʑaʁ1 t7-rz\aR2
nɤʁaʁ _n7RaR1
tɤʁaʁ t7RaR
nɤʁdɤn _n7Rd7n1
znɤʁdɤn _zn7Rd7n
nɤʁndɯʁndɯ _n7RndMRndM
nɤʁnoŋ _n7RnoN
nɤʁombi _n7Rombi1
sɤʁombi _s7Rombi
nɤʁɯmʁaʁ _n7RMmRaR
nɤsaʁdɯɣ _n7saRdMG
nɤscɤr _n7sc7r1
znɤscɤr _zn7sc7r
nɤsci _n7sci1
nɤscɯɕa _n7scMs\a
nɤscɯscɤt n7scMsc7t1
scɤt _sc7t
nɤsɤɣ _n7s7G1
sɤnɤsɤɣ _s7n7s7G
nɤsɤɣdɯɣ _n7s7GdMG1
nɤsɤjloʁ n7s7jloR1
sɤjloʁ _s7jloR
nɤsɤre n7s7re1
sɤre _s7re1
sɤrɤpa _s7r7pa
tɤ-re t7-re1
nɤsɤscit _n7s7scit1
scit _scit1
sɤscit _s7scit1
nɤsɤʑɯloʁ n7s7z\MloR1
sɤʑɯloʁ _s7z\MloR
nɤʑɯloʁ _n7z\MloR1
sɤnɤsma _s7n7sma
sɤsma _s7sma
nɤsna _n7sna
sna _sna
nɤsɲɯsɲu n7sJMsJu1
sɲu _sJu1
nɤsŋɯt _n7sNMt
tɤ-sŋɯt t7-sNMt
nɤso _n7so
nɤsphjarlar _n7sphjarlar
sphjar _sphjar
nɤsta _n7sta
nɤstɤr _n7st7r
nɤstu _n7stu1
ʑɣɤnɤstu _z\G7n7stu
sɤnɤstu s7n7stu1
nɤstumbat n7stumbat1
nɤstɯstu _n7stMstu
nɤtar _n7tar1
nɤthɤβ _n7th7B
nɤthɯthu _n7thMthu1
nɤtsa _n7tsa
nɯtsa _nMtsa
nɤtsɤtkhɯ _n7ts7tkhM
nɤtshɤxtshɯ _n7tsh7xtshM
nɤtshɯtshɤt _n7tshMtsh7t
tshɤt1 _tsh7t1
nɤtsoʁ _n7tsoR
tɤtsoʁ t7tsoR
nɤtsri n7tsri1
ɯ-tsɯ M-tsM
ʑɣɤnɤtsɯ _z\G7n7tsM
nɤtsɯmɣɯt _n7tsMmGMt
tsɯm _tsMm
nɤtsɯtsɯm n7tsMtsMm1
nɤtʂa _n7ts`a1
znɤtʂa _zn7ts`a
nɤtʂaβlaβ _n7ts`aBlaB1
nɤtʂaŋ n7ts`aN1
tʂaŋ _ts`aN1
nɤtʂɤtshi _n7ts`7tshi1
tshi3 _tshi3
nɤtɯta n7tMta1
nɤtɯti _n7tMti
nɤwɤt _n7w7t
nɤwxti _n7wxti
nɤxɕɤt _n7xs\7t
tɯ-xɕɤt tM-xs\7t1
tɤxtɕɤβ t7xts\7B
nɤxtɕhɯβ _n7xts\hMB1
ɯ-tɕhɯβ M-ts\hMB
nɤxtɕi _n7xts\i
nɤxtɕur n7xts\ur1
nɤxtsa _n7xtsa
nɤxtʂɯ _n7xts`M1
nɯpjaχpa _nMpjaXpa1
nɤxtʂɯn _n7xts`Mn
nɤxtɯt _n7xtMt1
nɤχcɤl _n7Xc7l
nɤχɤmthi _n7X7mthi1
nɯcaχto _nMcaXto1
znɤχɤmthi zn7X7mthi1
nɤχphe _n7Xphe1
taχphe taXphe
nɤz _n7z1
sɤnɤz _s7n7z
sɯɣnɤz _sMGn7z
nɤzɲɟoʁ _n7zJJ\oR1
tɤzɲɟoʁ t7zJJ\oR
nɤzraʁ _n7zraR1
tɤzraʁ t7zraR
sɤzraʁ _s7zraR
znɤzraʁ _zn7zraR
nɤzri _n7zri
sɤnɯʑɤmŋɤn s7nMz\7mN7n
nɤʑri _n7z\ri1
tɤʑri t7z\ri
nɤʑru n7z\ru1
ʑru _z\ru
nge _nge1
ngɯnge _ngMnge1
ngɤjtshi _ng7jtshi
ngu _ngu1
tɯ-ŋgo tM-Ngo
ngrɯβ _ngrMB1
sɯngrɯβ _sMngrMB
χsu _Xsu1
zɣɤngɯt _zG7ngMt
ni ni
nmu _nmu1
nŋo _nNo1
nɯno _nMno
noŋstɤn noNst7n
nor _nor1
ʑɣɤɕɯntaβ z\G7s\MntaB
ntɕha _nts\ha1
rɤntɕha _r7nts\ha
ntɕhɤr _nts\h7r
ntɕhɣaʁ _nts\hGaR1
sɯntɕhɣaʁ _sMnts\hGaR
ntɕhomŋga nts\homNga
ntɕhoz _nts\hoz1
nɯɣɯntɕhoz _nMGMnts\hoz
ntɕhɯɣ _nts\hMG
nthar _nthar
nthɤβ _nth7B1
sɯnthɤβ sMnth7B
nthor _nthor
ntoʁntoʁ ntoRntoR
ntsɣe _ntsGe1
ʑɣɤntsɣe _z\G7ntsGe
ntshɤβ ntsh7B
ntshɤβ,rlu ntsh7B,rlu1
sɯntshɤβ _sMntsh7B
ʑɣɤsɯntshɤβ _z\G7sMntsh7B
ntshɤr _ntsh7r
ntshi _ntshi
ntshoʁ _ntshoR
ntsɯ ntsM
ntʂu _nts`u1
núndʐa núndz`a
nɯ nM
nɯbabɯ _nMbabM
znɯβdaʁ _znMBdaR
nɯβɣe _nMBGe
nɯβɣɤmu _nMBG7mu
nɯβlu _nMBlu1
sɤnɯβlu _s7nMBlu
ʑɣɤnɯβlu _z\G7nMBlu
nɯβlɯz _nMBlMz1
tɯ-βlɯz tM-BlMz
nɯβra _nMBra
nɯβzaŋsa _nMBzaNsa1
nɯɣɯfsu _nMGMfsu
nɯβʑit _nMBz\it1
znɯcaχto _znMcaXto
nɯcɤɕna _nMc7s\na
nɯcha _nMcha
nɯchɯβ _nMchMB1
nɯkhɯɣ _nMkhMG
nɯchɯra _nMchMra1
nɯsuwa _nMsuwa1
nɯci _nMci
nɯco _nMco1
znɯɲco _znMJco
nɯcɯnthaʁ _nMcMnthaR
nɯɕe _nMs\e
nɯɕɤlɤmbɯmbjom _nMs\7l7mbMmbjom
nɯsaχɕɯβ _nMsaXs\MB1
nɯɕɤmɯɣdɯ _nMs\7mMGdM
nɯɕɤrɤz _nMs\7r7z
nɯʑgrɤɣ _nMz\gr7G1
nɯɕmɯrga _nMs\mMrga
rɯɕmi _rMs\mi1
rɯɕmɯχtɤm _rMs\mMXt7m
nɯɕpɯz _nMs\pMz1
ɯ-ɕpɯz M-s\pMz
nɯʁɤri _nMR7ri
znɯɕqhɯɕqhu _znMs\qhMs\qhu
nɯɕtar _nMs\tar1
znɯɕtar _znMs\tar
sɤnɯɕtar s7nMs\tar
nɯɕɯβɟɤlɯlu _nMs\MBJ\7lMlu
nɯɕɯlu _nMs\Mlu
nɯɕɯrɲɟo _nMs\MrJJ\o
nɯɕɯʁjɯ _nMs\MRjM1
raʁjɯ _raRjM
nɯdu _nMdu
ɯ-du M-du
nɯfɕi _nMfs\i
nɯfse nMfse
nɯfsosɲɯm _nMfsosJMm
nɯftsaʁ _nMftsaR1
tɯftsaʁ tMftsaR
nɯgrɤl _nMgr7l1
ɯ-grɤl M-gr7l
nɯɣe nMGe
nɯɣɤja _nMG7ja1
nɯkhɤja _nMkh7ja
nɯɣi _nMGi
znɯɣɟɯ _znMGJ\M
nɯɣmaz _nMGmaz1
tɯ-ɣmaz tM-Gmaz
znɯɣmaz _znMGmaz
nɯɣmbɤβ _nMGmb7B1
znɯɣmbɤβ znMGmb7B
mu1 _mu1
nɯɣmɯm _nMGmMm
nɯɣɲo nMGJo1
ɲo _Jo1
nɯɣrɤβ _nMGr7B
nɯɣur _nMGur
nɯɣɯɕe _nMGMs\e
ftɯl1 _ftMl1
nɯɣɯjpa _nMGMjpa
nɯɣɯmto _nMGMmto
ta-ma ta-ma
rɤma _r7ma1
nɯɣɯŋga nMGMNga1
nɯɣɯpɣo nMGMpGo1
pɣo _pGo1
nɯɣɯphɯt nMGMphMt1
nɯɣɯqaʁ nMGMqaR1
qaʁ1 _qaR1
ɴɢaʁ _N\G\aR
nɯɣɯsɤlɤɣɯ nMGMs7l7GM1
nɯɣɯsɯɣɲaʁ nMGMsMGJaR1
ɲaʁ _JaR1
nɯɣɯt _nMGMt
nɯɣɯti nMGMti1
nɯɣɯtshi nMGMtshi1
nɯɣɯʑɴɢu nMGMz\N\G\u1
ʑɴɢu _z\N\G\u
nɯɣʑɯr _nMGz\Mr1
raʁle _raRle1
znɯɣʑɯr znMGz\Mr
nɯhɯɲi _nMhMJi
nɯjaŋsa _nMjaNsa
nɯjɤt nMj7t
tɯ-tɕa,nɯjɤt _tM-ts\a,nMj7t
nɯjɣa _nMjGa
nɯjlɤlɤɣ _nMjl7l7G
nɯjlɤndza _nMjl7ndza
nɯjmɤzdɤβ _nMjm7zd7B
zdɤβ _zd7B
nɯjmŋo _nMjmNo
nɯjroʁ _nMjroR1
tɤ-jroʁ t7-jroR1
rɤjroʁ _r7jroR1
nɯjʁojʁe _nMjRojRe
nɯjtʂhɤβ _nMjts`h7B
nɯkɤrŋi _nMk7rNi
nɯkhaŋrcɤl _nMkhaNrc7l1
znɯkhaŋrcɤl znMkhaNrc7l
nɯkhaŋχɯ _nMkhaNXM1
nɯkharwut _nMkharwut
nɯkhɤβɣa _nMkh7BGa
nɯkhɤlɤmdzɯmdzɯ _nMkh7l7mdzMmdzM
nɯkho _nMkho1
znɯkho znMkho
sɤnɯkhramba _s7nMkhramba
ʑɣɤnɯkhramba _z\G7nMkhramba
nɯkhrɯɣ _nMkhrMG
nɯkhrɯm _nMkhrMm1
znɯkhrɯm _znMkhrMm
sɤznɯkhrɯm s7znMkhrMm
ɣɤkhɯ2 _G7khM2
nɯkhɯr _nMkhMr
nɯkhɯrthaŋ _nMkhMrthaN
nɯkon _nMkon1
ʑɣɤnɯkon _z\G7nMkon
znɯkon znMkon
nɯkoŋ _nMkoN
nɯkrɤz _nMkr7z1
tɯkrɤz tMkr7z
rɤkrɤz _r7kr7z1
nɯkrɯβ _nMkrMB1
znɯkrɯβ _znMkrMB
nɯkɯɕnom _nMkMs\nom
nɯkɯlu _nMkMlu1
znɯkɯlu _znMkMlu
nɯkɯmpɕɤr _nMkMmps\7r
nɯlɤmba _nMl7mba
nɯlɤsɤr _nMl7s7r
nɯlɯka _nMlMka
nɯɬoʁ _nMKoR
ɯ-mthoŋ,nɯɬoʁ M-mthoN,nMKoR
ɬoʁ2 _KoR2
nɯmbe _nMmbe1
rɤli _r7li
nɯmbjɯm _nMmbjMm1
nɯsmɯɣjɯm _nMsmMGjMm
ʑɣɤnɯmbrɤpɯ _z\G7nMmbr7pM
nɯmbrɤzɯ _nMmbr7zM
ɯ-mbrɤzɯ M-mbr7zM
nɯmbɯsɯt _nMmbMsMt
nɯmciphɯt nMmciphMt1
sɯmciphɯt sMmciphMt
